angle, time_diff, t, z, eps, Dh, Dv, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, CCS, CCS_esti, V_inter, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
5, 900.0, 1.0, -0.009976321631173079, 0.061339204406533815, 20.0, 0.014110167174222575, 16.634052069807403, 3.6518596798415026, 3.61987368932746E-4, 1.257924673933552E-6, 7.147595770447663E15, 0.5202399513421857, 0.10683941886948096, -0.013627096549106404, 0.6730463087184888, -0.08533059789491618, 2.100897951385556, 370.9064112016475, 370.9064112016475, 1783400.8048945272, 3.0643109592639954E-5, 146.63389800114257, 1.5117576553282323E-5, 2.1967947760289562E-4, 2.7172212319406546E-5, 40.769411696220516, 0.6018956595417051, -0.009823432413654356, -49.9868, 150.5256, 10491
5, 900.0, 1.0564406686968904, -0.01054382110071322, 0.061339204406533815, 20.0, 0.014110167174222575, 16.7017758040902, 3.6520777505132007, 3.826430149444416E-4, 1.290812455635036E-6, 6.615069408565454E15, 0.5263395010863646, 0.10786878402353116, -0.013007548232655652, 0.6558950876431997, 0.6053824961286505, 1.4972062033275535, 372.3937883775792, 372.3937883775792, 1790608.1507262073, 3.052071751722884E-5, 146.6332628883985, 1.633456891867679E-5, 2.3131643225835074E-4, 2.7186562588464594E-5, 40.76930588949302, 0.6017746661140908, -0.009823480611895336, -49.9868, 150.5256, 10491
5, 900.0, 1.1160668864767327, -0.011143352806547671, 0.061339204406533815, 20.0, 0.014110167174222575, 16.773024882905762, 3.6523081150958827, 4.0449060336002283E-4, 1.2907786031907603E-6, 6.615795593559575E15, 0.5263333106328847, 0.10786772690215006, -0.013008194347982088, 0.6675370732495233, 0.1381982841060259, 1.9643145130291861, 373.95848679093376, 373.95848679093376, 1798190.897748676, 3.0393014256143743E-5, 146.63261497667244, 1.6333285648982584E-5, 2.313042995524458E-4, 2.7201722803540093E-5, 40.76919411122654, 0.6016468443039082, -0.009823529432281715, -49.9868, 150.5257, 10491
5, 900.0, 1.1790584478599357, -0.011776724928334127, 0.061339204406533815, 20.0, 0.014110167174222575, 16.847968013364266, 3.652551465827498, 4.276004453766539E-4, 1.2907430146974037E-6, 6.616560282162996E15, 0.5263268025226332, 0.10786661556272478, -0.013008873579630681, 0.6734163598624234, -0.2320640949155393, 2.334497064682554, 375.60419651558493, 375.60419651558493, 1806167.0453240715, 3.0259847269228243E-5, 146.63193049655283, 1.6331936651522873E-5, 2.312915449901574E-4, 2.721773868360434E-5, 40.76907602441403, 0.6015118087785538, -0.009823581010611327, -49.9868, 150.5257, 10491
5, 900.0, 1.2456052950898682, -0.012445847730200566, 0.061339204406533815, 20.0, 0.014110167174222575, 16.926780558338745, 3.6528085338267138, 4.520471738652792E-4, 1.2907056016885904E-6, 6.617365395222758E15, 0.5263199605479655, 0.10786544724177, -0.013009587613226542, 0.6721867842714114, -0.14601696308921283, 2.2483659769989015, 377.3347522889764, 377.3347522889764, 1814555.3083756417, 3.0121067201225828E-5, 146.6311855687638, 1.6330515559510188E-5, 2.312781235159727E-4, 2.723465851900216E-5, 40.76895127303112, 0.6013691524647027, -0.009823635502407892, -49.9868, 150.5257, 10491
5, 900.0, 1.3159080908771277, -0.013152739325936452, 0.061339204406533815, 20.0, 0.014110167174222575, 17.009644673050854, 3.6530800912654535, 4.7791002877862896E-4, 1.2906662726171995E-6, 6.618212938215377E15, 0.5263127679342335, 0.1078642190794868, -0.013010338192849066, 0.6525340596263711, 0.7038373209664813, 1.3984233976353173, 379.15413640897174, 379.15413640897174, 1823375.1329989645, 2.9976530227787375E-5, 146.6304216437113, 1.632902496799359E-5, 2.3126402918611513E-4, 2.7252533336729638E-5, 40.768819480962975, 0.6012184453218397, -0.009823693072021952, -49.9868, 150.5258, 10491
5, 900.0, 1.390178823469881, -0.013899531773634734, 0.061339204406533815, 20.0, 0.014110167174222575, 17.096749434005673, 3.653366953661524, 5.052731627932038E-4, 1.290624954391791E-6, 6.619105004058157E15, 0.5263052112782769, 0.10786292879229414, -0.013011126710003096, 0.6719617201849306, -0.13056619181701956, 2.232734105504269, 381.0664814622499, 381.0664814622499, 1832646.7114105525, 2.9826095426876476E-5, 146.62959278734846, 1.6327456071886946E-5, 2.3124920906604371E-4, 2.7271417032086104E-5, 40.7686802508712, 0.6010592330474367, -0.009823753894213317, -49.9868, 150.5258, 10491
5, 900.0, 1.4686414458747774, -0.014688477506641434, 0.061339204406533815, 20.0, 0.014110167174222575, 17.188290959476568, 3.6536699822978274, 5.342259703073509E-4, 1.2905815421495953E-6, 6.620043775956069E15, 0.5262972713622885, 0.10786157310433352, -0.013011955162136601, 0.6586503855033619, 0.5149155357097155, 1.587154821264606, 383.07607286806666, 383.07607286806666, 1842390.9961689133, 2.9669629729110058E-5, 146.6287401965548, 1.6325810963428172E-5, 2.3123365245093623E-4, 2.7291366552168687E-5, 40.76853316299626, 0.600891035708381, -0.009823818152157979, -49.9868, 150.5259, 10491
5, 900.0, 1.5515325511559177, -0.015521956137748937, 0.061339204406533815, 20.0, 0.014110167174222575, 17.284472520774006, 3.65399008677497, 5.648634404287757E-4, 1.2905359567931506E-6, 6.621031530283969E15, 0.5262889336762654, 0.10786014954421351, -0.013012825054575225, 0.6683887251715172, 0.09033940257270287, 2.0116284608331796, 385.18735122220403, 385.18735122220403, 1852629.7136089848, 2.950700486675048E-5, 146.6278176704199, 1.6324080614658102E-5, 2.3121730427233365E-4, 2.7312442055213268E-5, 40.76837777389257, 0.6007133462956293, -0.009823886040892672, -49.9868, 150.5259, 10491
5, 900.0, 1.6391020858481498, -0.01640248163776225, 0.061339204406533815, 20.0, 0.014110167174222575, 17.385504643578884, 3.654328227704444, 5.972865367784597E-4, 1.2904880871381558E-6, 6.622070639504468E15, 0.5262801778366653, 0.10785865463837663, -0.0130137385044959, 0.6665548148993676, 0.18685899000191608, 1.9150011849795963, 387.40491442727625, 387.40491442727625, 1863385.3764385325, 2.9338102393272242E-5, 146.62686612287217, 1.6322266881069873E-5, 2.3120015157348972E-4, 2.7334707091348607E-5, 40.76821361509224, 0.6005256291974059, -0.00982395776502348, -49.9868, 150.5259, 10491
