angle, time_diff, t, z, eps, Dh, Dv, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, c1_esp, CCS, CCS_rest, V, V_rest, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
5, 900.0, 0.0, 0.0, 0.06135526359713373, 20.0, 0.014113583231881104, 15.384787559509277, 3.6509575843811035, 0.0, 1.049793033786834E-6, 5.652E16, 0.4772129549087957, 0.1003190526092572, -0.017109351818909116, 0.6978848670957184, -0.43874937835461736, 1.7877015285861608, 1.0, 352.9215350355194, 352.9215350355194, 1.4801529179389684E7, 1.4801529179389684E7, 1.6969325183810817E-5, 146.5066210196693, 8.776472099442486E-6, 1.5294337934055246E-4, 2.700288516688968E-5, 40.77052181462817, 0.6028902323080487, -0.009822524127634782, -49.9868, 150.5252, 10491
5, 900.0, 1.0, -0.009976321631173079, 0.06135526359713373, 20.0, 0.014113583231881104, 16.634052069809737, 3.654821260939263, 3.637085254586744E-4, 1.049793033786834E-6, 5.0228146270778168E16, 0.4772129549087957, 0.1003190526092572, -0.017109351818909116, 0.6978848670957184, -0.43874937835461736, 1.7877015285861608, 0.8853, 381.9830284763506, 381.9830284763506, 1.6020368214298146E7, 1.4236967409403618E7, 1.6502186080816844E-5, 146.49563848312778, 8.776479114439285E-6, 1.5294332711276182E-4, 2.7257141462288068E-5, 40.76864713962075, 0.6007463859644533, -0.009823378251832526, -49.9867, 150.5258, 10491
5, 900.0, 1.0564406686968904, -0.010539692356820408, 0.06135526359713373, 20.0, 0.014113583231881104, 16.701775804092794, 3.6550392076644402, 3.844617233108424E-4, 1.0678689491010566E-6, 5.0228146270778168E16, 0.48128483345673734, 0.10087638027053294, -0.016841251540874985, 0.6891512613445564, 0.5046134767416423, 0.8749160973726041, 0.8853, 383.56110224689854, 383.56110224689854, 1.6086552628234925E7, 1.4295944477508718E7, 1.6478845108490696E-5, 146.49500407659662, 9.237684076269646E-6, 1.582555874358948E-4, 2.7271491987082154E-5, 40.7685413362163, 0.6006253958228234, -0.009823389530121492, -49.9867, 150.5259, 10491
5, 900.0, 1.1160668864767327, -0.011134880063337802, 0.06135526359713373, 20.0, 0.014113583231881104, 16.773024882908647, 3.6552694413324955, 4.064124169012995E-4, 1.06883307822067E-6, 5.0228709689519736E16, 0.4815000680611232, 0.10090621353000269, -0.01682674615803352, 0.692477218166056, 0.2304716839601771, 1.1509760529756914, 0.8853, 385.22162177808354, 385.22162177808354, 1.6156194817372823E7, 1.4358003919624148E7, 1.6454490861938205E-5, 146.49435689214684, 9.262728541809561E-6, 1.585414796298215E-4, 2.728665247348217E-5, 40.768429561460046, 0.6004975775081713, -0.009823438405711916, -49.9867, 150.5259, 10491
5, 900.0, 1.1790584478599357, -0.011763682746694065, 0.06135526359713373, 20.0, 0.014113583231881104, 16.847968013367474, 3.655512653791278, 4.2963123636419556E-4, 1.0698456964438216E-6, 5.0229301559580848E16, 0.4817259168404727, 0.10093755794055646, -0.01681148913053182, 0.6970646024121729, -0.602853790294578, 1.9863463725082289, 0.8853, 386.96856701759094, 386.96856701759094, 1.6229461700717764E7, 1.4423294655393692E7, 1.6429093277088708E-5, 146.49365138214864, 9.289079555631348E-6, 1.5884201883877106E-4, 2.7302668637666756E-5, 40.76831147835524, 0.600362545702184, -0.009823490042299958, -49.9867, 150.5259, 10491
5, 900.0, 1.2456052950898682, -0.012428000124217414, 0.06135526359713373, 20.0, 0.014113583231881104, 16.926780558342312, 3.655769575747704, 4.541931521480461E-4, 1.0709089238025623E-6, 5.0229923145682544E16, 0.4819628212648265, 0.10097048059864377, -0.01679544523364504, 0.6977592965137691, -0.8873666732777261, 2.2730394111295613, 0.8853, 388.8060790116285, 388.8060790116285, 1.63065269537477E7, 1.449197164537206E7, 1.6402624782172714E-5, 146.49292908088123, 9.316803106235572E-6, 1.591578944849794E-4, 2.7319588775891587E-5, 40.76818673088871, 0.6002198933472216, -0.009823544595206261, -49.9867, 150.526, 10491
5, 900.0, 1.3159080908771277, -0.013129839404873106, 0.06135526359713373, 20.0, 0.014113583231881104, 17.009644673054822, 3.6560409789391177, 4.801777614964726E-4, 1.0720249874153424E-6, 5.0230575751642784E16, 0.48221124325908715, 0.10100505205232248, -0.016778577272732742, 0.6914601810334946, 0.2982205985291579, 1.0897768908527257, 0.8853, 390.7384637379502, 390.7384637379502, 1.6387571169169633E7, 1.4564196036170669E7, 1.637505709929031E-5, 146.49216601231143, 9.345963650673914E-6, 1.5948980486655285E-4, 2.7337463910431953E-5, 40.76805494295733, 0.6000691904195015, -0.009823602230043409, -49.9867, 150.526, 10491
5, 900.0, 1.390178823469881, -0.013871321382039593, 0.06135526359713373, 20.0, 0.014113583231881104, 17.09674943401008, 3.6563276784246765, 5.07669595522701E-4, 1.0731961480663836E-6, 5.023126071989328E16, 0.4824716485452644, 0.10104134403561872, -0.0167608471605232, 0.6893995455929475, 0.4471987640480152, 0.9432778968839385, 0.8853, 392.7701958242495, 392.7701958242495, 1.6472782012869025E7, 1.4640135301458472E7, 1.6346362953348477E-5, 146.4913380779218, 9.37662740648571E-6, 1.5983846325482364E-4, 2.735634794328929E-5, 40.76791571723501, 0.5999099826345091, -0.009823663120668595, -49.9867, 150.526, 10491
5, 900.0, 1.4686414458747774, -0.014654686875465938, 0.06135526359713373, 20.0, 0.014113583231881104, 17.188290959481463, 3.656630535003255, 5.367584490758334E-4, 1.0744247326398808E-6, 5.0231979430796584E16, 0.48274451356902515, 0.10107943047966496, -0.01674221539698051, 0.6921906534466441, 0.18862496559432415, 1.2044957458653895, 0.8853, 394.90592213889516, 394.90592213889516, 1.6562354374505263E7, 1.471996337833635E7, 1.6316517536077122E-5, 146.49048644216282, 9.408868500208395E-6, 1.602046357847963E-4, 2.7376297818735642E-5, 40.76776863397526, 0.5997417900786259, -0.009823727450806532, -49.9867, 150.5261, 10491
5, 900.0, 1.5515325511559177, -0.015482303543072196, 0.06135526359713373, 20.0, 0.014113583231881104, 17.28447252077945, 3.656950457764683, 5.67539735417174E-4, 1.0757131612563424E-6, 5.0232733301748496E16, 0.4830303311860642, 0.10111938836151843, -0.016722640622974183, 0.695224251794754, -0.27110258351885386, 1.667043409691796, 0.8853, 397.1504652421715, 397.1504652421715, 1.6656490512256673E7, 1.4803860798647687E7, 1.6285495450447264E-5, 146.48956494202483, 9.44275761971489E-6, 1.6058908524306127E-4, 2.7397373695480507E-5, 40.76761324974625, 0.5995641057637537, -0.009823795415702559, -49.9867, 150.5261, 10491
